frame,timestamp,hand_idx,landmark_idx,x,y,z,x_rel,y_rel,z_rel
10,1776365112.0266,0,12,0.288252,0.721791,-0.023560,0.130144,-0.038907,-0.023560
10,1776365112.0266,0,13,0.196203,0.689252,-0.029465,0.038095,-0.071446,-0.029465
10,1776365112.0266,0,14,0.249077,0.688166,-0.036677,0.090970,-0.072532,-0.036677
10,1776365112.0266,0,15,0.272505,0.719058,-0.035338,0.114397,-0.041640,-0.035338
10,1776365112.0266,0,16,0.281618,0.747341,-0.033994,0.123511,-0.013357,-0.033994
10,1776365112.0266,0,17,0.198412,0.707140,-0.045959,0.040305,-0.053558,-0.045959
10,1776365112.0266,0,18,0.240096,0.712409,-0.050985,0.081988,-0.048289,-0.050985
10,1776365112.0266,0,19,0.259364,0.731116,-0.049392,0.101257,-0.029582,-0.049392
10,1776365112.0266,0,20,0.268859,0.748868,-0.047954,0.110752,-0.011830,-0.047954
10,1776365112.0266,1,0,0.141380,0.825822,0.000000,0.000000,0.000000,0.000000
10,1776365112.0266,1,1,0.189042,0.824590,0.036072,0.047662,-0.001232,0.036072
10,1776365112.0266,1,2,0.215638,0.811824,0.044892,0.074258,-0.013998,0.044892
10,1776365112.0266,1,3,0.237618,0.805511,0.043045,0.096238,-0.020310,0.043045
10,1776365112.0266,1,4,0.252714,0.795594,0.040237,0.111334,-0.030228,0.040237
10,1776365112.0266,1,5,0.190040,0.696099,0.038917,0.048660,-0.129723,0.038917
10,1776365112.0266,1,6,0.238209,0.668775,0.040972,0.096829,-0.157047,0.040972
10,1776365112.0266,1,7,0.268491,0.686976,0.040758,0.127111,-0.138846,0.040758
10,1776365112.0266,1,8,0.285189,0.711034,0.039248,0.143809,-0.114788,0.039248
10,1776365112.0266,1,9,0.183972,0.690360,0.012362,0.042592,-0.135461,0.012362
10,1776365112.0266,1,10,0.246468,0.663841,0.011067,0.105088,-0.161980,0.011067
10,1776365112.0266,1,11,0.277901,0.691629,0.006374,0.136521,-0.134193,0.006374
10,1776365112.0266,1,12,0.289685,0.723456,0.002720,0.148306,-0.102366,0.002720
10,1776365112.0266,1,13,0.183700,0.696228,-0.012664,0.042320,-0.129594,-0.012664
10,1776365112.0266,1,14,0.244637,0.686230,-0.011038,0.103257,-0.139592,-0.011038
10,1776365112.0266,1,15,0.271232,0.721141,-0.011353,0.129852,-0.104681,-0.011353
10,1776365112.0266,1,16,0.281022,0.754968,-0.013274,0.139642,-0.070853,-0.013274
10,1776365112.0266,1,17,0.188282,0.715299,-0.036393,0.046902,-0.110523,-0.036393
10,1776365112.0266,1,18,0.237402,0.713154,-0.035249,0.096023,-0.112668,-0.035249
10,1776365112.0266,1,19,0.260876,0.736008,-0.033428,0.119496,-0.089814,-0.033428
10,1776365112.0266,1,20,0.272724,0.761133,-0.032865,0.131345,-0.064689,-0.032865
15,1776365112.3358,0,0,0.149608,0.787349,0.000000,0.000000,0.000000,0.000000
15,1776365112.3358,0,1,0.182199,0.793829,0.024039,0.032591,0.006480,0.024039
15,1776365112.3358,0,2,0.208429,0.784625,0.028029,0.058820,-0.002724,0.028029
15,1776365112.3358,0,3,0.233509,0.782089,0.024776,0.083901,-0.005260,0.024776
15,1776365112.3358,0,4,0.252803,0.774958,0.020721,0.103194,-0.012391,0.020721
15,1776365112.3358,0,5,0.190569,0.692907,0.019177,0.040960,-0.094442,0.019177
15,1776365112.3358,0,6,0.235465,0.678233,0.016385,0.085856,-0.109116,0.016385
15,1776365112.3358,0,7,0.262237,0.694323,0.014652,0.112629,-0.093027,0.014652
15,1776365112.3358,0,8,0.277624,0.716385,0.012609,0.128016,-0.070964,0.012609
15,1776365112.3358,0,9,0.188159,0.685924,-0.000608,0.038551,-0.101425,-0.000608
15,1776365112.3358,0,10,0.247488,0.669835,-0.007865,0.097879,-0.117514,-0.007865
15,1776365112.3358,0,11,0.277282,0.696521,-0.014305,0.127674,-0.090828,-0.014305
15,1776365112.3358,0,12,0.289503,0.727396,-0.018460,0.139895,-0.059953,-0.018460
15,1776365112.3358,0,13,0.190100,0.690484,-0.019161,0.040492,-0.096865,-0.019161
15,1776365112.3358,0,14,0.250277,0.687867,-0.024212,0.100669,-0.099482,-0.024212
15,1776365112.3358,0,15,0.273656,0.726190,-0.027531,0.124048,-0.061159,-0.027531
15,1776365112.3358,0,16,0.280379,0.761092,-0.029927,0.130770,-0.026258,-0.029927
15,1776365112.3358,0,17,0.194825,0.706475,-0.036583,0.045216,-0.080874,-0.036583
15,1776365112.3358,0,18,0.240030,0.712553,-0.041101,0.090422,-0.074796,-0.041101
15,1776365112.3358,0,19,0.260242,0.736733,-0.042885,0.110634,-0.050616,-0.042885
15,1776365112.3358,0,20,0.269667,0.760651,-0.044068,0.120059,-0.026699,-0.044068
15,1776365112.3358,1,0,0.141272,0.827508,0.000000,0.000000,0.000000,0.000000
15,1776365112.3358,1,1,0.187641,0.827174,0.038427,0.046369,-0.000335,0.038427
15,1776365112.3358,1,2,0.214144,0.813529,0.049695,0.072872,-0.013979,0.049695
15,1776365112.3358,1,3,0.236520,0.807371,0.049863,0.095248,-0.020138,0.049863
15,1776365112.3358,1,4,0.252213,0.798474,0.049060,0.110941,-0.029034,0.049060
15,1776365112.3358,1,5,0.189817,0.697825,0.044986,0.048545,-0.129683,0.044986
15,1776365112.3358,1,6,0.236889,0.671262,0.048642,0.095617,-0.156247,0.048642
15,1776365112.3358,1,7,0.266446,0.691342,0.049563,0.125174,-0.136166,0.049563
15,1776365112.3358,1,8,0.281871,0.717464,0.048903,0.140600,-0.110045,0.048903
15,1776365112.3358,1,9,0.184796,0.690804,0.017712,0.043524,-0.136705,0.017712
15,1776365112.3358,1,10,0.246568,0.663464,0.017807,0.105297,-0.164044,0.017807
15,1776365112.3358,1,11,0.278365,0.691699,0.013426,0.137093,-0.135809,0.013426
15,1776365112.3358,1,12,0.290199,0.723233,0.010167,0.148927,-0.104276,0.010167
15,1776365112.3358,1,13,0.185275,0.695527,-0.008261,0.044003,-0.131981,-0.008261
15,1776365112.3358,1,14,0.245413,0.681450,-0.006507,0.104141,-0.146059,-0.006507
15,1776365112.3358,1,15,0.273487,0.716183,-0.007208,0.132215,-0.111326,-0.007208
15,1776365112.3358,1,16,0.284175,0.750651,-0.009014,0.142903,-0.076857,-0.009014
15,1776365112.3358,1,17,0.190106,0.713243,-0.032654,0.048834,-0.114266,-0.032654
15,1776365112.3358,1,18,0.238945,0.707941,-0.031575,0.097673,-0.119567,-0.031575
15,1776365112.3358,1,19,0.263462,0.730815,-0.029912,0.122190,-0.096693,-0.029912
15,1776365112.3358,1,20,0.275996,0.756795,-0.029255,0.134724,-0.070714,-0.029255
20,1776365112.7078,0,0,0.156228,0.763538,0.000000,0.000000,0.000000,0.000000
20,1776365112.7078,0,1,0.175046,0.746517,0.025260,0.018818,-0.017021,0.025260
20,1776365112.7078,0,2,0.198506,0.723891,0.030244,0.042278,-0.039647,0.030244
20,1776365112.7078,0,3,0.219238,0.713635,0.029643,0.063010,-0.049903,0.029643
20,1776365112.7078,0,4,0.236334,0.709198,0.027766,0.080106,-0.054340,0.027766
20,1776365112.7078,0,5,0.194716,0.679021,0.003208,0.038488,-0.084518,0.003208
20,1776365112.7078,0,6,0.238458,0.669306,-0.001819,0.082229,-0.094232,-0.001819
20,1776365112.7078,0,7,0.263825,0.681899,-0.002680,0.107597,-0.081639,-0.002680
20,1776365112.7078,0,8,0.278896,0.698187,-0.003440,0.122668,-0.065351,-0.003440
20,1776365112.7078,0,9,0.192548,0.680497,-0.014708,0.036320,-0.083041,-0.014708
20,1776365112.7078,0,10,0.245047,0.671975,-0.022846,0.088819,-0.091563,-0.022846
20,1776365112.7078,0,11,0.273192,0.695745,-0.025609,0.116964,-0.067793,-0.025609
20,1776365112.7078,0,12,0.287242,0.720954,-0.027525,0.131014,-0.042584,-0.027525
20,1776365112.7078,0,13,0.193904,0.691927,-0.029676,0.037676,-0.071611,-0.029676
20,1776365112.7078,0,14,0.247246,0.691148,-0.034764,0.091018,-0.072390,-0.034764
20,1776365112.7078,0,15,0.270643,0.721786,-0.034531,0.114415,-0.041752,-0.034531
20,1776365112.7078,0,16,0.280092,0.749224,-0.034707,0.123864,-0.014314,-0.034707
20,1776365112.7078,0,17,0.196786,0.710485,-0.042788,0.040558,-0.053053,-0.042788
20,1776365112.7078,0,18,0.238301,0.716102,-0.046352,0.082073,-0.047436,-0.046352
20,1776365112.7078,0,19,0.257931,0.733526,-0.045700,0.101703,-0.030012,-0.045700
20,1776365112.7078,0,20,0.267998,0.750327,-0.045357,0.111770,-0.013211,-0.045357
20,1776365112.7078,1,0,0.140710,0.827933,-0.000000,0.000000,0.000000,0.000000
20,1776365112.7078,1,1,0.189213,0.827817,0.036430,0.048503,-0.000116,0.036430
20,1776365112.7078,1,2,0.215471,0.814976,0.046130,0.074761,-0.012958,0.046130
20,1776365112.7078,1,3,0.237829,0.807129,0.045336,0.097119,-0.020804,0.045336
20,1776365112.7078,1,4,0.253722,0.795353,0.043741,0.113012,-0.032580,0.043741
20,1776365112.7078,1,5,0.189346,0.697606,0.039867,0.048636,-0.130328,0.039867
20,1776365112.7078,1,6,0.238673,0.671298,0.043365,0.097963,-0.156636,0.043365
20,1776365112.7078,1,7,0.268665,0.692612,0.045049,0.127955,-0.135321,0.045049
20,1776365112.7078,1,8,0.283811,0.719300,0.044901,0.143101,-0.108633,0.044901
20,1776365112.7078,1,9,0.184366,0.690465,0.013568,0.043656,-0.137468,0.013568
20,1776365112.7078,1,10,0.247722,0.661619,0.013478,0.107012,-0.166315,0.013478
20,1776365112.7078,1,11,0.279578,0.690500,0.010300,0.138868,-0.137434,0.010300
20,1776365112.7078,1,12,0.291169,0.723215,0.007828,0.150459,-0.104719,0.007828
20,1776365112.7078,1,13,0.185240,0.695393,-0.011167,0.044530,-0.132540,-0.011167
20,1776365112.7078,1,14,0.246803,0.681292,-0.009149,0.106093,-0.146642,-0.009149
20,1776365112.7078,1,15,0.274563,0.716219,-0.008609,0.133853,-0.111714,-0.008609
20,1776365112.7078,1,16,0.285173,0.751243,-0.009736,0.144463,-0.076690,-0.009736
20,1776365112.7078,1,17,0.190906,0.714256,-0.034467,0.050196,-0.113677,-0.034467
20,1776365112.7078,1,18,0.240234,0.709977,-0.033149,0.099524,-0.117957,-0.033149
20,1776365112.7078,1,19,0.264380,0.732866,-0.030854,0.123670,-0.095068,-0.030854
20,1776365112.7078,1,20,0.276924,0.758983,-0.029739,0.136214,-0.068951,-0.029739
25,1776365113.0584,0,0,0.142056,0.830698,-0.000000,0.000000,0.000000,0.000000
25,1776365113.0584,0,1,0.187786,0.831033,0.034592,0.045730,0.000335,0.034592
25,1776365113.0584,0,2,0.213816,0.818681,0.043034,0.071760,-0.012017,0.043034
25,1776365113.0584,0,3,0.236161,0.811933,0.041105,0.094106,-0.018765,0.041105
25,1776365113.0584,0,4,0.253385,0.801992,0.038256,0.111329,-0.028705,0.038256
25,1776365113.0584,0,5,0.190668,0.701502,0.038557,0.048612,-0.129195,0.038557
25,1776365113.0584,0,6,0.238566,0.672659,0.040970,0.096510,-0.158038,0.040970
25,1776365113.0584,0,7,0.268400,0.690389,0.041030,0.126344,-0.140309,0.041030
25,1776365113.0584,0,8,0.284460,0.715271,0.039716,0.142405,-0.115427,0.039716
25,1776365113.0584,0,9,0.185672,0.694838,0.012948,0.043616,-0.135860,0.012948
25,1776365113.0584,0,10,0.248930,0.667892,0.011776,0.106874,-0.162806,0.011776
25,1776365113.0584,0,11,0.279847,0.696315,0.007155,0.137791,-0.134383,0.007155
25,1776365113.0584,0,12,0.290906,0.728809,0.003759,0.148850,-0.101889,0.003759
25,1776365113.0584,0,13,0.185972,0.699720,-0.011232,0.043916,-0.130978,-0.011232
25,1776365113.0584,0,14,0.247120,0.686717,-0.009658,0.105064,-0.143981,-0.009658
25,1776365113.0584,0,15,0.274166,0.721091,-0.010162,0.132110,-0.109607,-0.010162
25,1776365113.0584,0,16,0.284471,0.755748,-0.012075,0.142416,-0.074950,-0.012075
25,1776365113.0584,0,17,0.190335,0.717817,-0.034189,0.048279,-0.112881,-0.034189
25,1776365113.0584,0,18,0.239161,0.713424,-0.032998,0.097105,-0.117274,-0.032998
25,1776365113.0584,0,19,0.262911,0.736187,-0.031211,0.120855,-0.094511,-0.031211
25,1776365113.0584,0,20,0.275157,0.762124,-0.030596,0.133101,-0.068573,-0.030596
30,1776365113.5147,0,0,0.142310,0.828162,-0.000000,0.000000,0.000000,0.000000
30,1776365113.5147,0,1,0.189959,0.826774,0.030916,0.047649,-0.001387,0.030916
30,1776365113.5147,0,2,0.218894,0.813262,0.037971,0.076584,-0.014900,0.037971
30,1776365113.5147,0,3,0.242494,0.806320,0.035522,0.100183,-0.021842,0.035522
30,1776365113.5147,0,4,0.255361,0.794872,0.032110,0.113051,-0.033289,0.032110
30,1776365113.5147,0,5,0.190980,0.698227,0.032064,0.048670,-0.129935,0.032064
30,1776365113.5147,0,6,0.238537,0.673355,0.032418,0.096227,-0.154807,0.032418
30,1776365113.5147,0,7,0.268297,0.693823,0.031982,0.125987,-0.134339,0.031982
30,1776365113.5147,0,8,0.284282,0.720012,0.030691,0.141971,-0.108150,0.030691
30,1776365113.5147,0,9,0.185666,0.692165,0.007686,0.043356,-0.135996,0.007686
30,1776365113.5147,0,10,0.248767,0.664893,0.004159,0.106457,-0.163269,0.004159
30,1776365113.5147,0,11,0.278771,0.694807,-0.000614,0.136461,-0.133355,-0.000614
30,1776365113.5147,0,12,0.289613,0.728322,-0.003744,0.147303,-0.099840,-0.003744
30,1776365113.5147,0,13,0.185205,0.697899,-0.015442,0.042895,-0.130262,-0.015442
30,1776365113.5147,0,14,0.246010,0.683358,-0.016211,0.103700,-0.144803,-0.016211
30,1776365113.5147,0,15,0.272583,0.717681,-0.016847,0.130273,-0.110481,-0.016847
30,1776365113.5147,0,16,0.283180,0.752174,-0.018418,0.140870,-0.075988,-0.018418
30,1776365113.5147,0,17,0.189047,0.717521,-0.037551,0.046737,-0.110641,-0.037551
30,1776365113.5147,0,18,0.237520,0.711787,-0.038146,0.095210,-0.116374,-0.038146
30,1776365113.5147,0,19,0.261453,0.733512,-0.036750,0.119143,-0.094649,-0.036750
30,1776365113.5147,0,20,0.274468,0.758418,-0.036119,0.132158,-0.069743,-0.036119
35,1776365113.9271,0,0,0.141248,0.831075,-0.000000,0.000000,0.000000,0.000000
35,1776365113.9271,0,1,0.186120,0.832464,0.033422,0.044873,0.001389,0.033422
35,1776365113.9271,0,2,0.212562,0.822097,0.041144,0.071314,-0.008978,0.041144
35,1776365113.9271,0,3,0.234407,0.817204,0.039015,0.093159,-0.013871,0.039015
35,1776365113.9271,0,4,0.246912,0.809347,0.036025,0.105665,-0.021728,0.036025
35,1776365113.9271,0,5,0.190903,0.700289,0.034667,0.049655,-0.130787,0.034667
35,1776365113.9271,0,6,0.239065,0.671813,0.036803,0.097818,-0.159263,0.036803
35,1776365113.9271,0,7,0.268955,0.691316,0.037258,0.127707,-0.139759,0.037258
35,1776365113.9271,0,8,0.284508,0.716555,0.036354,0.143260,-0.114520,0.036354
35,1776365113.9271,0,9,0.186126,0.695092,0.009831,0.044879,-0.135983,0.009831
35,1776365113.9271,0,10,0.248801,0.668943,0.008635,0.107553,-0.162132,0.008635
35,1776365113.9271,0,11,0.279628,0.699234,0.005289,0.138381,-0.131842,0.005289
35,1776365113.9271,0,12,0.289462,0.733513,0.002890,0.148215,-0.097562,0.002890
35,1776365113.9271,0,13,0.186470,0.702098,-0.013421,0.045222,-0.128978,-0.013421
35,1776365113.9271,0,14,0.246021,0.689333,-0.011661,0.104774,-0.141742,-0.011661
35,1776365113.9271,0,15,0.272667,0.723416,-0.011205,0.131419,-0.107659,-0.011205
35,1776365113.9271,0,16,0.281796,0.758131,-0.012411,0.140549,-0.072944,-0.012411
35,1776365113.9271,0,17,0.191042,0.722261,-0.035551,0.049794,-0.108815,-0.035551
35,1776365113.9271,0,18,0.238531,0.717322,-0.034044,0.097284,-0.113753,-0.034044
35,1776365113.9271,0,19,0.261276,0.739454,-0.031833,0.120029,-0.091621,-0.031833
35,1776365113.9271,0,20,0.272101,0.765368,-0.030860,0.130853,-0.065707,-0.030860
40,1776365114.3430,0,0,0.142551,0.831442,-0.000000,0.000000,0.000000,0.000000
40,1776365114.3430,0,1,0.187579,0.833138,0.029187,0.045028,0.001696,0.029187
40,1776365114.3430,0,2,0.214659,0.821988,0.035245,0.072108,-0.009454,0.035245
40,1776365114.3430,0,3,0.237037,0.817001,0.031791,0.094486,-0.014441,0.031791
40,1776365114.3430,0,4,0.250172,0.806563,0.027368,0.107621,-0.024879,0.027368
40,1776365114.3430,0,5,0.188973,0.703230,0.032357,0.046422,-0.128212,0.032357
40,1776365114.3430,0,6,0.236788,0.678660,0.031586,0.094237,-0.152782,0.031586
40,1776365114.3430,0,7,0.267542,0.699163,0.029752,0.124991,-0.132279,0.029752
40,1776365114.3430,0,8,0.284877,0.724975,0.027484,0.142326,-0.106467,0.027484
40,1776365114.3430,0,9,0.184660,0.697492,0.008324,0.042109,-0.133950,0.008324
40,1776365114.3430,0,10,0.249341,0.671687,0.003065,0.106790,-0.159755,0.003065
40,1776365114.3430,0,11,0.280806,0.702983,-0.003371,0.138255,-0.128459,-0.003371
40,1776365114.3430,0,12,0.292400,0.737516,-0.007305,0.149849,-0.093926,-0.007305
40,1776365114.3430,0,13,0.184942,0.703325,-0.014772,0.042391,-0.128117,-0.014772
40,1776365114.3430,0,14,0.246373,0.690377,-0.017491,0.103822,-0.141065,-0.017491
40,1776365114.3430,0,15,0.273875,0.725923,-0.019525,0.131324,-0.105519,-0.019525
40,1776365114.3430,0,16,0.284784,0.760789,-0.021532,0.142233,-0.070653,-0.021532
40,1776365114.3430,0,17,0.188997,0.722370,-0.036957,0.046446,-0.109072,-0.036957
40,1776365114.3430,0,18,0.237499,0.717932,-0.039021,0.094948,-0.113510,-0.039021
40,1776365114.3430,0,19,0.261971,0.740219,-0.038643,0.119420,-0.091223,-0.038643
40,1776365114.3430,0,20,0.274989,0.765279,-0.038505,0.132438,-0.066163,-0.038505
45,1776365114.7967,0,0,0.139315,0.828088,0.000000,0.000000,0.000000,0.000000
45,1776365114.7967,0,1,0.183785,0.829126,0.029671,0.044469,0.001038,0.029671
45,1776365114.7967,0,2,0.211135,0.817703,0.036130,0.071820,-0.010385,0.036130
45,1776365114.7967,0,3,0.234475,0.813657,0.033116,0.095160,-0.014431,0.033116
45,1776365114.7967,0,4,0.248899,0.805056,0.028973,0.109584,-0.023032,0.028973
45,1776365114.7967,0,5,0.187907,0.702697,0.030845,0.048592,-0.125391,0.030845
45,1776365114.7967,0,6,0.236181,0.678781,0.030442,0.096865,-0.149307,0.030442
45,1776365114.7967,0,7,0.265515,0.703619,0.029653,0.126199,-0.124469,0.029653
45,1776365114.7967,0,8,0.280116,0.732626,0.027984,0.140800,-0.095462,0.027984
45,1776365114.7967,0,9,0.183670,0.695654,0.006481,0.044355,-0.132434,0.006481
45,1776365114.7967,0,10,0.246703,0.668370,0.001712,0.107388,-0.159718,0.001712
45,1776365114.7967,0,11,0.277774,0.698729,-0.004567,0.138458,-0.129359,-0.004567
45,1776365114.7967,0,12,0.288855,0.731950,-0.008836,0.149540,-0.096138,-0.008836
45,1776365114.7967,0,13,0.183726,0.700307,-0.016789,0.044411,-0.127780,-0.016789
45,1776365114.7967,0,14,0.243994,0.684609,-0.019322,0.104679,-0.143478,-0.019322
45,1776365114.7967,0,15,0.272148,0.719097,-0.022218,0.132833,-0.108991,-0.022218
45,1776365114.7967,0,16,0.283320,0.753005,-0.025153,0.144005,-0.075083,-0.025153
45,1776365114.7967,0,17,0.186912,0.718442,-0.038883,0.047596,-0.109646,-0.038883
45,1776365114.7967,0,18,0.234892,0.711437,-0.041361,0.095577,-0.116651,-0.041361
45,1776365114.7967,0,19,0.260148,0.733070,-0.041816,0.120833,-0.095018,-0.041816
45,1776365114.7967,0,20,0.273784,0.757609,-0.042436,0.134468,-0.070479,-0.042436
50,1776365115.2276,0,0,0.136104,0.830138,-0.000000,0.000000,0.000000,0.000000
50,1776365115.2276,0,1,0.184793,0.829822,0.040265,0.048689,-0.000316,0.040265
50,1776365115.2276,0,2,0.210729,0.818601,0.051123,0.074625,-0.011537,0.051123
50,1776365115.2276,0,3,0.232376,0.815549,0.050301,0.096272,-0.014589,0.050301
50,1776365115.2276,0,4,0.247704,0.811016,0.048311,0.111600,-0.019122,0.048311
50,1776365115.2276,0,5,0.186928,0.697266,0.043086,0.050824,-0.132872,0.043086
50,1776365115.2276,0,6,0.236254,0.668704,0.045551,0.100150,-0.161434,0.045551
50,1776365115.2276,0,7,0.266777,0.687999,0.045378,0.130673,-0.142139,0.045378
50,1776365115.2276,0,8,0.283357,0.713507,0.043766,0.147254,-0.116631,0.043766
50,1776365115.2276,0,9,0.181747,0.692572,0.014277,0.045643,-0.137566,0.014277
50,1776365115.2276,0,10,0.247498,0.668081,0.012550,0.111395,-0.162057,0.012550
50,1776365115.2276,0,11,0.278456,0.698639,0.007593,0.142352,-0.131499,0.007593
50,1776365115.2276,0,12,0.289278,0.731764,0.003957,0.153174,-0.098374,0.003957
50,1776365115.2276,0,13,0.182526,0.699555,-0.012841,0.046423,-0.130583,-0.012841
50,1776365115.2276,0,14,0.244790,0.689004,-0.012277,0.108686,-0.141134,-0.012277
50,1776365115.2276,0,15,0.272986,0.723569,-0.013233,0.136882,-0.106569,-0.013233
50,1776365115.2276,0,16,0.283878,0.758771,-0.015241,0.147774,-0.071367,-0.015241
50,1776365115.2276,0,17,0.187936,0.719614,-0.038289,0.051832,-0.110524,-0.038289
50,1776365115.2276,0,18,0.237431,0.714153,-0.038401,0.101328,-0.115985,-0.038401
50,1776365115.2276,0,19,0.262421,0.736261,-0.037367,0.126317,-0.093876,-0.037367
50,1776365115.2276,0,20,0.275667,0.762237,-0.037163,0.139563,-0.067901,-0.037163
55,1776365115.6914,0,0,0.137241,0.832285,-0.000000,0.000000,0.000000,0.000000
55,1776365115.6914,0,1,0.187566,0.827996,0.035224,0.050326,-0.004289,0.035224
55,1776365115.6914,0,2,0.216012,0.813456,0.043471,0.078771,-0.018829,0.043471
55,1776365115.6914,0,3,0.241052,0.806193,0.041362,0.103812,-0.026093,0.041362
55,1776365115.6914,0,4,0.256670,0.794688,0.038455,0.119429,-0.037597,0.038455
55,1776365115.6914,0,5,0.185854,0.694665,0.035282,0.048613,-0.137620,0.035282
55,1776365115.6914,0,6,0.237801,0.671465,0.036479,0.100560,-0.160820,0.036479
55,1776365115.6914,0,7,0.268204,0.696221,0.036690,0.130963,-0.136064,0.036690
55,1776365115.6914,0,8,0.283543,0.724193,0.035542,0.146302,-0.108093,0.035542
