frame,timestamp,hand_idx,landmark_idx,x,y,z,x_rel,y_rel,z_rel
180,1776361270.2580,0,1,0.670842,0.746012,-0.004108,0.001655,-0.084179,-0.004108
180,1776361270.2580,0,2,0.706764,0.692822,-0.004663,0.037577,-0.137369,-0.004663
180,1776361270.2580,0,3,0.746672,0.659836,0.001142,0.077485,-0.170354,0.001142
180,1776361270.2580,0,4,0.766068,0.629640,0.008432,0.096881,-0.200551,0.008432
180,1776361270.2580,0,5,0.757057,0.725468,-0.036272,0.087871,-0.104722,-0.036272
180,1776361270.2580,0,6,0.792956,0.663142,-0.027228,0.123770,-0.167048,-0.027228
180,1776361270.2580,0,7,0.786800,0.630261,-0.009745,0.117613,-0.199930,-0.009745
180,1776361270.2580,0,8,0.776729,0.620792,0.003874,0.107542,-0.209399,0.003874
180,1776361270.2580,0,9,0.777401,0.765690,-0.026722,0.108215,-0.064501,-0.026722
180,1776361270.2580,0,10,0.793910,0.695919,-0.002944,0.124723,-0.134271,-0.002944
180,1776361270.2580,0,11,0.770237,0.681351,0.024736,0.101050,-0.148839,0.024736
180,1776361270.2580,0,12,0.753317,0.693798,0.040718,0.084130,-0.136392,0.040718
180,1776361270.2580,0,13,0.785852,0.797486,-0.013980,0.116665,-0.032705,-0.013980
180,1776361270.2580,0,14,0.794914,0.731078,0.010077,0.125727,-0.099113,0.010077
180,1776361270.2580,0,15,0.773983,0.719204,0.031402,0.104796,-0.110987,0.031402
180,1776361270.2580,0,16,0.759068,0.732155,0.041095,0.089881,-0.098035,0.041095
180,1776361270.2580,0,17,0.788949,0.821588,-0.001191,0.119762,-0.008603,-0.001191
180,1776361270.2580,0,18,0.797066,0.766657,0.017465,0.127879,-0.063533,0.017465
180,1776361270.2580,0,19,0.781553,0.753370,0.032184,0.112366,-0.076821,0.032184
180,1776361270.2580,0,20,0.769353,0.760374,0.041372,0.100166,-0.069816,0.041372
185,1776361271.0244,0,0,0.824344,0.685181,-0.000000,0.000000,0.000000,0.000000
185,1776361271.0244,0,1,0.825510,0.653681,-0.015014,0.001167,-0.031500,-0.015014
185,1776361271.0244,0,2,0.847368,0.619490,-0.030886,0.023024,-0.065691,-0.030886
185,1776361271.0244,0,3,0.863049,0.598229,-0.047633,0.038705,-0.086951,-0.047633
185,1776361271.0244,0,4,0.877770,0.579678,-0.065370,0.053427,-0.105503,-0.065370
185,1776361271.0244,0,5,0.883818,0.605696,-0.032552,0.059474,-0.079485,-0.032552
185,1776361271.0244,0,6,0.912081,0.584052,-0.059894,0.087738,-0.101129,-0.059894
185,1776361271.0244,0,7,0.908595,0.573088,-0.074774,0.084251,-0.112092,-0.074774
185,1776361271.0244,0,8,0.897573,0.575166,-0.082857,0.073230,-0.110015,-0.082857
185,1776361271.0244,0,9,0.892568,0.628565,-0.040201,0.068224,-0.056616,-0.040201
185,1776361271.0244,0,10,0.924873,0.612158,-0.078691,0.100529,-0.073022,-0.078691
185,1776361271.0244,0,11,0.909071,0.606860,-0.096848,0.084727,-0.078321,-0.096848
185,1776361271.0244,0,12,0.889225,0.613534,-0.103296,0.064881,-0.071647,-0.103296
185,1776361271.0244,0,13,0.895496,0.654674,-0.049290,0.071153,-0.030506,-0.049290
185,1776361271.0244,0,14,0.931974,0.647527,-0.083919,0.107630,-0.037654,-0.083919
185,1776361271.0244,0,15,0.925480,0.641117,-0.097187,0.101137,-0.044064,-0.097187
185,1776361271.0244,0,16,0.912912,0.643984,-0.100786,0.088569,-0.041197,-0.100786
185,1776361271.0244,0,17,0.892665,0.683149,-0.059587,0.068321,-0.002031,-0.059587
185,1776361271.0244,0,18,0.923510,0.686136,-0.085443,0.099167,0.000955,-0.085443
185,1776361271.0244,0,19,0.930122,0.679544,-0.096447,0.105779,-0.005637,-0.096447
185,1776361271.0244,0,20,0.930677,0.677060,-0.101542,0.106333,-0.008121,-0.101542
190,1776361271.8199,0,0,0.724323,0.665609,-0.000000,0.000000,0.000000,0.000000
190,1776361271.8199,0,1,0.717178,0.622689,0.001530,-0.007144,-0.042920,0.001530
190,1776361271.8199,0,2,0.724894,0.576160,-0.001363,0.000572,-0.089449,-0.001363
190,1776361271.8199,0,3,0.734337,0.541557,-0.006025,0.010015,-0.124052,-0.006025
190,1776361271.8199,0,4,0.741448,0.512524,-0.010114,0.017125,-0.153085,-0.010114
190,1776361271.8199,0,5,0.772409,0.554210,-0.002264,0.048087,-0.111399,-0.002264
190,1776361271.8199,0,6,0.806426,0.524882,-0.003366,0.082103,-0.140727,-0.003366
190,1776361271.8199,0,7,0.818236,0.521179,0.000652,0.093913,-0.144430,0.000652
190,1776361271.8199,0,8,0.818609,0.524642,0.004281,0.094286,-0.140966,0.004281
190,1776361271.8199,0,9,0.786364,0.577877,-0.007539,0.062042,-0.087732,-0.007539
190,1776361271.8199,0,10,0.825422,0.555762,-0.008655,0.101100,-0.109847,-0.008655
190,1776361271.8199,0,11,0.829551,0.559521,-0.002499,0.105228,-0.106088,-0.002499
190,1776361271.8199,0,12,0.822964,0.566861,0.003305,0.098642,-0.098747,0.003305
190,1776361271.8199,0,13,0.794644,0.607015,-0.012982,0.070321,-0.058594,-0.012982
190,1776361271.8199,0,14,0.830865,0.590028,-0.013572,0.106542,-0.075581,-0.013572
190,1776361271.8199,0,15,0.837155,0.594567,-0.006448,0.112832,-0.071042,-0.006448
190,1776361271.8199,0,16,0.834174,0.601901,-0.000356,0.109851,-0.063708,-0.000356
190,1776361271.8199,0,17,0.798866,0.638874,-0.019295,0.074543,-0.026735,-0.019295
190,1776361271.8199,0,18,0.830005,0.624445,-0.019782,0.105683,-0.041164,-0.019782
190,1776361271.8199,0,19,0.846041,0.621198,-0.015957,0.121719,-0.044411,-0.015957
190,1776361271.8199,0,20,0.855867,0.622287,-0.011972,0.131545,-0.043322,-0.011972
195,1776361273.0485,0,0,0.461015,0.687313,0.000000,0.000000,0.000000,0.000000
195,1776361273.0485,0,1,0.476149,0.624756,0.016473,0.015134,-0.062557,0.016473
195,1776361273.0485,0,2,0.469157,0.563684,0.011109,0.008142,-0.123629,0.011109
195,1776361273.0485,0,3,0.458289,0.513222,0.004687,-0.002726,-0.174091,0.004687
195,1776361273.0485,0,4,0.463076,0.473387,-0.001041,0.002061,-0.213926,-0.001041
195,1776361273.0485,0,5,0.458803,0.564657,-0.031158,-0.002212,-0.122656,-0.031158
195,1776361273.0485,0,6,0.428164,0.499342,-0.039106,-0.032851,-0.187972,-0.039106
195,1776361273.0485,0,7,0.403492,0.478501,-0.036331,-0.057523,-0.208812,-0.036331
195,1776361273.0485,0,8,0.387243,0.471063,-0.034331,-0.073772,-0.216250,-0.034331
195,1776361273.0485,0,9,0.436432,0.588963,-0.043309,-0.024583,-0.098350,-0.043309
195,1776361273.0485,0,10,0.394142,0.524968,-0.055169,-0.066873,-0.162346,-0.055169
195,1776361273.0485,0,11,0.370979,0.498264,-0.051033,-0.090036,-0.189050,-0.051033
195,1776361273.0485,0,12,0.357460,0.486946,-0.048296,-0.103555,-0.200367,-0.048296
195,1776361273.0485,0,13,0.413485,0.614282,-0.049828,-0.047530,-0.073032,-0.049828
195,1776361273.0485,0,14,0.370107,0.559584,-0.054429,-0.090908,-0.127729,-0.054429
195,1776361273.0485,0,15,0.354262,0.535715,-0.044463,-0.106754,-0.151598,-0.044463
195,1776361273.0485,0,16,0.346349,0.525475,-0.038719,-0.114666,-0.161839,-0.038719
195,1776361273.0485,0,17,0.392717,0.639884,-0.054200,-0.068298,-0.047430,-0.054200
195,1776361273.0485,0,18,0.361588,0.601200,-0.053020,-0.099427,-0.086114,-0.053020
195,1776361273.0485,0,19,0.355796,0.588884,-0.043308,-0.105219,-0.098430,-0.043308
195,1776361273.0485,0,20,0.354923,0.584603,-0.037744,-0.106092,-0.102710,-0.037744
200,1776361273.8500,0,0,0.473971,0.677891,0.000000,0.000000,0.000000,0.000000
200,1776361273.8500,0,1,0.497400,0.624214,0.006899,0.023430,-0.053677,0.006899
200,1776361273.8500,0,2,0.506705,0.565713,0.003435,0.032734,-0.112178,0.003435
200,1776361273.8500,0,3,0.512697,0.519894,-0.000140,0.038727,-0.157997,-0.000140
200,1776361273.8500,0,4,0.527958,0.492992,-0.003395,0.053988,-0.184898,-0.003395
200,1776361273.8500,0,5,0.472306,0.554496,-0.023585,-0.001664,-0.123395,-0.023585
200,1776361273.8500,0,6,0.459663,0.493948,-0.029793,-0.014307,-0.183943,-0.029793
200,1776361273.8500,0,7,0.450311,0.465806,-0.027339,-0.023659,-0.212085,-0.027339
200,1776361273.8500,0,8,0.442724,0.448169,-0.025045,-0.031246,-0.229722,-0.025045
200,1776361273.8500,0,9,0.444098,0.569143,-0.029781,-0.029873,-0.108747,-0.029781
200,1776361273.8500,0,10,0.419361,0.500506,-0.037469,-0.054610,-0.177385,-0.037469
200,1776361273.8500,0,11,0.404030,0.462511,-0.034856,-0.069940,-0.215380,-0.034856
200,1776361273.8500,0,12,0.393609,0.436999,-0.032918,-0.080362,-0.240892,-0.032918
200,1776361273.8500,0,13,0.419979,0.591118,-0.032903,-0.053992,-0.086773,-0.032903
200,1776361273.8500,0,14,0.392979,0.531874,-0.038176,-0.080992,-0.146017,-0.038176
200,1776361273.8500,0,15,0.380221,0.497212,-0.034315,-0.093750,-0.180679,-0.034315
200,1776361273.8500,0,16,0.373160,0.472997,-0.030942,-0.100810,-0.204894,-0.030942
200,1776361273.8500,0,17,0.401477,0.615647,-0.035014,-0.072494,-0.062243,-0.035014
200,1776361273.8500,0,18,0.378090,0.573646,-0.036737,-0.095881,-0.104245,-0.036737
200,1776361273.8500,0,19,0.370580,0.550639,-0.033053,-0.103390,-0.127252,-0.033053
200,1776361273.8500,0,20,0.366621,0.532947,-0.030309,-0.107349,-0.144944,-0.030309
205,1776361274.6569,0,0,0.493703,0.676610,0.000000,0.000000,0.000000,0.000000
205,1776361274.6569,0,1,0.523186,0.631521,0.009185,0.029483,-0.045089,0.009185
205,1776361274.6569,0,2,0.538058,0.572422,0.005997,0.044355,-0.104188,0.005997
205,1776361274.6569,0,3,0.549985,0.526465,0.003087,0.056282,-0.150145,0.003087
205,1776361274.6569,0,4,0.567678,0.498565,0.000288,0.073975,-0.178045,0.000288
205,1776361274.6569,0,5,0.513148,0.554210,-0.026988,0.019444,-0.122400,-0.026988
205,1776361274.6569,0,6,0.502941,0.485047,-0.031367,0.009238,-0.191564,-0.031367
205,1776361274.6569,0,7,0.489883,0.454603,-0.024710,-0.003820,-0.222007,-0.024710
205,1776361274.6569,0,8,0.477542,0.439106,-0.018959,-0.016161,-0.237504,-0.018959
205,1776361274.6569,0,9,0.485281,0.564797,-0.032977,-0.008422,-0.111813,-0.032977
205,1776361274.6569,0,10,0.467679,0.492537,-0.038835,-0.026024,-0.184073,-0.038835
205,1776361274.6569,0,11,0.460784,0.486271,-0.026391,-0.032919,-0.190339,-0.026391
205,1776361274.6569,0,12,0.456018,0.497018,-0.015492,-0.037685,-0.179592,-0.015492
205,1776361274.6569,0,13,0.459605,0.582213,-0.036065,-0.034098,-0.094397,-0.036065
205,1776361274.6569,0,14,0.440700,0.513867,-0.042946,-0.053003,-0.162743,-0.042946
205,1776361274.6569,0,15,0.431629,0.492728,-0.035953,-0.062074,-0.183882,-0.035953
205,1776361274.6569,0,16,0.425020,0.484479,-0.029066,-0.068683,-0.192131,-0.029066
205,1776361274.6569,0,17,0.436633,0.601753,-0.037405,-0.057070,-0.074857,-0.037405
205,1776361274.6569,0,18,0.414254,0.557955,-0.042814,-0.079449,-0.118655,-0.042814
205,1776361274.6569,0,19,0.404794,0.536079,-0.040409,-0.088909,-0.140531,-0.040409
205,1776361274.6569,0,20,0.397823,0.518464,-0.037442,-0.095880,-0.158146,-0.037442
210,1776361275.4696,0,0,0.487598,0.633008,-0.000000,0.000000,0.000000,0.000000
210,1776361275.4696,0,1,0.518926,0.585010,0.016697,0.031328,-0.047997,0.016697
210,1776361275.4696,0,2,0.532381,0.528461,0.022544,0.044783,-0.104547,0.022544
210,1776361275.4696,0,3,0.539144,0.479315,0.027481,0.051545,-0.153693,0.027481
210,1776361275.4696,0,4,0.558295,0.448743,0.035069,0.070697,-0.184265,0.035069
210,1776361275.4696,0,5,0.500880,0.503971,-0.000376,0.013282,-0.129037,-0.000376
210,1776361275.4696,0,6,0.487647,0.458623,0.014039,0.000049,-0.174385,0.014039
210,1776361275.4696,0,7,0.486218,0.476728,0.034290,-0.001380,-0.156280,0.034290
210,1776361275.4696,0,8,0.488639,0.497534,0.047374,0.001041,-0.135474,0.047374
210,1776361275.4696,0,9,0.471669,0.511956,-0.005438,-0.015929,-0.121051,-0.005438
210,1776361275.4696,0,10,0.460065,0.469214,0.010510,-0.027533,-0.163794,0.010510
210,1776361275.4696,0,11,0.461532,0.486144,0.030545,-0.026066,-0.146863,0.030545
210,1776361275.4696,0,12,0.466317,0.505979,0.043308,-0.021281,-0.127029,0.043308
210,1776361275.4696,0,13,0.446240,0.527873,-0.007083,-0.041358,-0.105134,-0.007083
210,1776361275.4696,0,14,0.432437,0.480416,0.008252,-0.055161,-0.152592,0.008252
210,1776361275.4696,0,15,0.433871,0.491347,0.023962,-0.053728,-0.141661,0.023962
210,1776361275.4696,0,16,0.438988,0.505920,0.032844,-0.048610,-0.127088,0.032844
210,1776361275.4696,0,17,0.423017,0.546832,-0.006981,-0.064581,-0.086175,-0.006981
210,1776361275.4696,0,18,0.404290,0.503504,0.001425,-0.083309,-0.129504,0.001425
210,1776361275.4696,0,19,0.393590,0.481282,0.008753,-0.094009,-0.151725,0.008753
210,1776361275.4696,0,20,0.385707,0.460592,0.013812,-0.101891,-0.172416,0.013812
215,1776361276.2897,0,0,0.580189,0.586147,-0.000000,0.000000,0.000000,0.000000
215,1776361276.2897,0,1,0.552309,0.553165,-0.009290,-0.027880,-0.032982,-0.009290
215,1776361276.2897,0,2,0.531561,0.510226,-0.025179,-0.048628,-0.075922,-0.025179
215,1776361276.2897,0,3,0.513149,0.482274,-0.043458,-0.067040,-0.103873,-0.043458
215,1776361276.2897,0,4,0.491056,0.468004,-0.062472,-0.089133,-0.118143,-0.062472
215,1776361276.2897,0,5,0.572286,0.450990,-0.021193,-0.007903,-0.135157,-0.021193
215,1776361276.2897,0,6,0.545851,0.431309,-0.047661,-0.034338,-0.154839,-0.047661
215,1776361276.2897,0,7,0.523627,0.423047,-0.065313,-0.056562,-0.163100,-0.065313
215,1776361276.2897,0,8,0.504427,0.417948,-0.075489,-0.075762,-0.168199,-0.075489
215,1776361276.2897,0,9,0.595755,0.456607,-0.032874,0.015566,-0.129540,-0.032874
215,1776361276.2897,0,10,0.564794,0.446726,-0.061899,-0.015395,-0.139421,-0.061899
215,1776361276.2897,0,11,0.548718,0.483624,-0.070808,-0.031471,-0.102523,-0.070808
215,1776361276.2897,0,12,0.542848,0.511765,-0.073329,-0.037341,-0.074382,-0.073329
215,1776361276.2897,0,13,0.615440,0.476207,-0.046805,0.035251,-0.109940,-0.046805
215,1776361276.2897,0,14,0.584947,0.476670,-0.070945,0.004758,-0.109478,-0.070945
215,1776361276.2897,0,15,0.567589,0.510461,-0.070064,-0.012600,-0.075687,-0.070064
215,1776361276.2897,0,16,0.562012,0.533547,-0.066956,-0.018177,-0.052600,-0.066956
215,1776361276.2897,0,17,0.630510,0.506232,-0.063348,0.050321,-0.079916,-0.063348
215,1776361276.2897,0,18,0.604496,0.507074,-0.078719,0.024307,-0.079073,-0.078719
215,1776361276.2897,0,19,0.583908,0.529447,-0.078145,0.003719,-0.056700,-0.078145
215,1776361276.2897,0,20,0.575567,0.544400,-0.076207,-0.004622,-0.041747,-0.076207
215,1776361276.2897,1,0,0.576984,0.614410,-0.000000,0.000000,0.000000,0.000000
215,1776361276.2897,1,1,0.547923,0.565148,0.005249,-0.029061,-0.049262,0.005249
215,1776361276.2897,1,2,0.526272,0.517480,-0.001076,-0.050712,-0.096930,-0.001076
215,1776361276.2897,1,3,0.506806,0.486695,-0.012282,-0.070178,-0.127714,-0.012282
215,1776361276.2897,1,4,0.485307,0.469953,-0.023518,-0.091677,-0.144457,-0.023518
215,1776361276.2897,1,5,0.552845,0.471229,0.001664,-0.024139,-0.143181,0.001664
215,1776361276.2897,1,6,0.538569,0.438032,-0.016175,-0.038415,-0.176377,-0.016175
215,1776361276.2897,1,7,0.519580,0.425433,-0.027528,-0.057404,-0.188977,-0.027528
215,1776361276.2897,1,8,0.501972,0.418407,-0.033516,-0.075012,-0.196002,-0.033516
215,1776361276.2897,1,9,0.573218,0.476655,-0.012750,-0.003766,-0.137754,-0.012750
215,1776361276.2897,1,10,0.554202,0.451083,-0.035091,-0.022782,-0.163326,-0.035091
215,1776361276.2897,1,11,0.543740,0.482775,-0.040541,-0.033244,-0.131635,-0.040541
215,1776361276.2897,1,12,0.540969,0.507744,-0.039329,-0.036014,-0.106666,-0.039329
215,1776361276.2897,1,13,0.591295,0.491739,-0.028257,0.014311,-0.122671,-0.028257
215,1776361276.2897,1,14,0.570660,0.478065,-0.044740,-0.006324,-0.136345,-0.044740
215,1776361276.2897,1,15,0.559642,0.510003,-0.038234,-0.017342,-0.104406,-0.038234
215,1776361276.2897,1,16,0.557891,0.531850,-0.030684,-0.019093,-0.082560,-0.030684
215,1776361276.2897,1,17,0.606916,0.513827,-0.045561,0.029932,-0.100583,-0.045561
215,1776361276.2897,1,18,0.586539,0.509256,-0.051145,0.009555,-0.105154,-0.051145
215,1776361276.2897,1,19,0.572540,0.531652,-0.044694,-0.004444,-0.082758,-0.044694
215,1776361276.2897,1,20,0.568886,0.547489,-0.038398,-0.008098,-0.066921,-0.038398
220,1776361277.0813,0,0,0.587869,0.396940,-0.000000,0.000000,0.000000,0.000000
220,1776361277.0813,0,1,0.557486,0.385138,0.003838,-0.030383,-0.011801,0.003838
220,1776361277.0813,0,2,0.535088,0.361145,0.001381,-0.052782,-0.035795,0.001381
220,1776361277.0813,0,3,0.516752,0.342349,-0.005516,-0.071117,-0.054591,-0.005516
220,1776361277.0813,0,4,0.496926,0.332454,-0.011499,-0.090943,-0.064486,-0.011499
220,1776361277.0813,0,5,0.543665,0.319467,0.018957,-0.044205,-0.077473,0.018957
220,1776361277.0813,0,6,0.521161,0.304922,0.007831,-0.066708,-0.092018,0.007831
220,1776361277.0813,0,7,0.502147,0.302624,0.000029,-0.085722,-0.094316,0.000029
220,1776361277.0813,0,8,0.487067,0.296787,-0.003947,-0.100802,-0.100153,-0.003947
220,1776361277.0813,0,9,0.556343,0.311924,0.008310,-0.031526,-0.085016,0.008310
220,1776361277.0813,0,10,0.530215,0.296477,-0.008269,-0.057655,-0.100463,-0.008269
220,1776361277.0813,0,11,0.537080,0.331532,-0.013459,-0.050790,-0.065407,-0.013459
220,1776361277.0813,0,12,0.547686,0.342003,-0.010722,-0.040184,-0.054937,-0.010722
220,1776361277.0813,0,13,0.570909,0.306238,-0.004701,-0.016960,-0.090702,-0.004701
220,1776361277.0813,0,14,0.546364,0.297127,-0.019370,-0.041505,-0.099813,-0.019370
220,1776361277.0813,0,15,0.553263,0.330997,-0.016630,-0.034606,-0.065943,-0.016630
220,1776361277.0813,0,16,0.565071,0.338177,-0.009841,-0.022798,-0.058763,-0.009841
220,1776361277.0813,0,17,0.588424,0.303078,-0.018860,0.000555,-0.093862,-0.018860
220,1776361277.0813,0,18,0.565753,0.292779,-0.024273,-0.022116,-0.104161,-0.024273
220,1776361277.0813,0,19,0.564931,0.318688,-0.020116,-0.022938,-0.078252,-0.020116
220,1776361277.0813,0,20,0.573681,0.327352,-0.014789,-0.014189,-0.069588,-0.014789
225,1776361277.8783,0,0,0.647369,0.443557,-0.000000,0.000000,0.000000,0.000000
225,1776361277.8783,0,1,0.613817,0.432976,-0.013462,-0.033551,-0.010581,-0.013462
225,1776361277.8783,0,2,0.579491,0.390729,-0.026000,-0.067877,-0.052827,-0.026000
225,1776361277.8783,0,3,0.551848,0.358778,-0.039808,-0.095521,-0.084778,-0.039808
225,1776361277.8783,0,4,0.521959,0.348511,-0.052865,-0.125410,-0.095046,-0.052865
225,1776361277.8783,0,5,0.595942,0.334278,-0.011014,-0.051427,-0.109279,-0.011014
225,1776361277.8783,0,6,0.563738,0.312606,-0.035051,-0.083631,-0.130951,-0.035051
225,1776361277.8783,0,7,0.537798,0.306924,-0.047810,-0.109571,-0.136632,-0.047810
225,1776361277.8783,0,8,0.516469,0.301314,-0.053922,-0.130899,-0.142243,-0.053922
225,1776361277.8783,0,9,0.616874,0.327659,-0.017771,-0.030495,-0.115898,-0.017771
225,1776361277.8783,0,10,0.585856,0.309989,-0.047538,-0.061513,-0.133568,-0.047538
225,1776361277.8783,0,11,0.596111,0.357134,-0.052047,-0.051258,-0.086422,-0.052047
225,1776361277.8783,0,12,0.609932,0.374377,-0.046795,-0.037437,-0.069180,-0.046795
225,1776361277.8783,0,13,0.638976,0.328421,-0.028085,-0.008393,-0.115136,-0.028085
225,1776361277.8783,0,14,0.609219,0.324628,-0.055044,-0.038150,-0.118928,-0.055044
225,1776361277.8783,0,15,0.617087,0.371152,-0.049504,-0.030282,-0.072405,-0.049504
225,1776361277.8783,0,16,0.629029,0.382960,-0.038500,-0.018340,-0.060597,-0.038500
225,1776361277.8783,0,17,0.663198,0.335964,-0.041386,0.015829,-0.107593,-0.041386
225,1776361277.8783,0,18,0.636270,0.329659,-0.054817,-0.011099,-0.113898,-0.054817
225,1776361277.8783,0,19,0.637318,0.363294,-0.050203,-0.010051,-0.080262,-0.050203
225,1776361277.8783,0,20,0.647198,0.373325,-0.042880,-0.000170,-0.070232,-0.042880
230,1776361278.6610,0,0,0.697580,0.549107,-0.000000,0.000000,0.000000,0.000000
230,1776361278.6610,0,1,0.652417,0.530507,-0.012636,-0.045163,-0.018600,-0.012636
230,1776361278.6610,0,2,0.608987,0.484631,-0.029188,-0.088594,-0.064475,-0.029188
230,1776361278.6610,0,3,0.573241,0.456449,-0.047911,-0.124339,-0.092657,-0.047911
230,1776361278.6610,0,4,0.536256,0.451587,-0.064572,-0.161325,-0.097520,-0.064572
230,1776361278.6610,0,5,0.633879,0.390164,-0.015073,-0.063701,-0.158943,-0.015073
230,1776361278.6610,0,6,0.588908,0.384086,-0.047739,-0.108672,-0.165021,-0.047739
230,1776361278.6610,0,7,0.556405,0.396293,-0.063587,-0.141175,-0.152814,-0.063587
230,1776361278.6610,0,8,0.531470,0.404316,-0.070480,-0.166110,-0.144790,-0.070480
230,1776361278.6610,0,9,0.659421,0.379851,-0.027516,-0.038159,-0.169255,-0.027516
230,1776361278.6610,0,10,0.610093,0.392722,-0.061794,-0.087488,-0.156384,-0.061794
230,1776361278.6610,0,11,0.621002,0.452448,-0.064144,-0.076578,-0.096658,-0.064144
230,1776361278.6610,0,12,0.638927,0.464300,-0.057849,-0.058653,-0.084807,-0.057849
230,1776361278.6610,0,13,0.686228,0.386286,-0.044868,-0.011352,-0.162820,-0.044868
230,1776361278.6610,0,14,0.641854,0.411178,-0.075628,-0.055727,-0.137929,-0.075628
230,1776361278.6610,0,15,0.652844,0.466041,-0.065052,-0.044736,-0.083066,-0.065052
230,1776361278.6610,0,16,0.669583,0.470272,-0.051186,-0.027997,-0.078835,-0.051186
230,1776361278.6610,0,17,0.713992,0.403368,-0.065732,0.016412,-0.145739,-0.065732
230,1776361278.6610,0,18,0.677994,0.419199,-0.081265,-0.019586,-0.129908,-0.081265
230,1776361278.6610,0,19,0.679209,0.459684,-0.073373,-0.018371,-0.089423,-0.073373
230,1776361278.6610,0,20,0.691918,0.464075,-0.063574,-0.005662,-0.085032,-0.063574
235,1776361279.4748,0,0,0.706787,0.550689,-0.000000,0.000000,0.000000,0.000000
235,1776361279.4748,0,1,0.658357,0.533498,-0.011857,-0.048431,-0.017192,-0.011857
235,1776361279.4748,0,2,0.614204,0.489144,-0.028586,-0.092583,-0.061546,-0.028586
235,1776361279.4748,0,3,0.578436,0.461220,-0.047827,-0.128351,-0.089470,-0.047827
235,1776361279.4748,0,4,0.542066,0.454055,-0.065060,-0.164721,-0.096635,-0.065060
235,1776361279.4748,0,5,0.639100,0.391316,-0.013716,-0.067687,-0.159374,-0.013716
235,1776361279.4748,0,6,0.594253,0.385718,-0.046992,-0.112534,-0.164971,-0.046992
235,1776361279.4748,0,7,0.562293,0.397107,-0.063913,-0.144494,-0.153583,-0.063913
235,1776361279.4748,0,8,0.538109,0.404478,-0.071723,-0.168678,-0.146212,-0.071723
235,1776361279.4748,0,9,0.664161,0.379892,-0.026770,-0.042626,-0.170798,-0.026770
235,1776361279.4748,0,10,0.615542,0.395563,-0.061799,-0.091245,-0.155127,-0.061799
235,1776361279.4748,0,11,0.627233,0.455364,-0.065463,-0.079554,-0.095325,-0.065463
235,1776361279.4748,0,12,0.646014,0.466164,-0.060352,-0.060773,-0.084526,-0.060352
235,1776361279.4748,0,13,0.690393,0.385775,-0.044770,-0.016394,-0.164914,-0.044770
235,1776361279.4748,0,14,0.646250,0.415297,-0.076118,-0.060537,-0.135393,-0.076118
235,1776361279.4748,0,15,0.658213,0.470010,-0.066866,-0.048574,-0.080679,-0.066866
235,1776361279.4748,0,16,0.675686,0.473309,-0.054134,-0.031101,-0.077381,-0.054134
235,1776361279.4748,0,17,0.717326,0.402995,-0.066233,0.010539,-0.147695,-0.066233
235,1776361279.4748,0,18,0.682118,0.424879,-0.081970,-0.024669,-0.125811,-0.081970
235,1776361279.4748,0,19,0.683835,0.466301,-0.074997,-0.022953,-0.084388,-0.074997
235,1776361279.4748,0,20,0.696684,0.470127,-0.066093,-0.010104,-0.080563,-0.066093
240,1776361280.2957,0,0,0.703940,0.546035,-0.000000,0.000000,0.000000,0.000000
240,1776361280.2957,0,1,0.656698,0.526357,-0.011286,-0.047241,-0.019679,-0.011286
240,1776361280.2957,0,2,0.614356,0.481761,-0.027424,-0.089584,-0.064275,-0.027424
240,1776361280.2957,0,3,0.580135,0.453874,-0.046138,-0.123805,-0.092162,-0.046138
240,1776361280.2957,0,4,0.545377,0.447694,-0.063144,-0.158563,-0.098342,-0.063144
240,1776361280.2957,0,5,0.639789,0.386566,-0.012801,-0.064151,-0.159470,-0.012801
240,1776361280.2957,0,6,0.596456,0.381697,-0.044721,-0.107483,-0.164338,-0.044721
240,1776361280.2957,0,7,0.565052,0.391498,-0.061644,-0.138888,-0.154538,-0.061644
240,1776361280.2957,0,8,0.540954,0.399146,-0.069531,-0.162986,-0.146890,-0.069531
240,1776361280.2957,0,9,0.665210,0.375963,-0.025373,-0.038729,-0.170073,-0.025373
240,1776361280.2957,0,10,0.617894,0.390612,-0.058392,-0.086046,-0.155423,-0.058392
240,1776361280.2957,0,11,0.628363,0.450164,-0.062545,-0.075576,-0.095872,-0.062545
240,1776361280.2957,0,12,0.646475,0.465756,-0.058288,-0.057465,-0.080279,-0.058288
240,1776361280.2957,0,13,0.692009,0.381968,-0.042628,-0.011931,-0.164068,-0.042628
240,1776361280.2957,0,14,0.648363,0.410738,-0.071933,-0.055577,-0.135298,-0.071933
240,1776361280.2957,0,15,0.659083,0.465529,-0.063706,-0.044857,-0.080506,-0.063706
240,1776361280.2957,0,16,0.675681,0.473262,-0.052233,-0.028259,-0.072773,-0.052233
240,1776361280.2957,0,17,0.719469,0.399279,-0.063302,0.015529,-0.146757,-0.063302
240,1776361280.2957,0,18,0.684117,0.419892,-0.077986,-0.019823,-0.126144,-0.077986
240,1776361280.2957,0,19,0.684722,0.460606,-0.071643,-0.019217,-0.085429,-0.071643
240,1776361280.2957,0,20,0.696475,0.467139,-0.063508,-0.007464,-0.078897,-0.063508
245,1776361281.0849,0,0,0.709081,0.545914,-0.000000,0.000000,0.000000,0.000000
245,1776361281.0849,0,1,0.661953,0.527356,-0.009532,-0.047128,-0.018559,-0.009532
