frame,timestamp,hand_idx,landmark_idx,x,y,z,x_rel,y_rel,z_rel
260,1776371895.5934,0,18,0.663282,1.027541,-0.011541,0.009530,0.173774,-0.011541
260,1776371895.5934,0,19,0.661373,1.051610,-0.000610,0.007622,0.197843,-0.000610
260,1776371895.5934,0,20,0.658927,1.068952,0.007633,0.005175,0.215185,0.007633
265,1776371896.3842,0,0,0.659807,0.846065,0.000000,0.000000,0.000000,0.000000
265,1776371896.3842,0,1,0.614571,0.874549,0.021004,-0.045237,0.028484,0.021004
265,1776371896.3842,0,2,0.592161,0.930653,0.027408,-0.067646,0.084588,0.027408
265,1776371896.3842,0,3,0.584632,0.978464,0.032642,-0.075176,0.132399,0.032642
265,1776371896.3842,0,4,0.582082,1.008857,0.038564,-0.077725,0.162792,0.038564
265,1776371896.3842,0,5,0.585317,0.957394,-0.007457,-0.074490,0.111328,-0.007457
265,1776371896.3842,0,6,0.572148,1.016331,-0.003597,-0.087659,0.170266,-0.003597
265,1776371896.3842,0,7,0.570514,1.054153,0.006814,-0.089293,0.208087,0.006814
265,1776371896.3842,0,8,0.571968,1.078192,0.015075,-0.087840,0.232126,0.015075
265,1776371896.3842,0,9,0.612938,0.968169,-0.014925,-0.046869,0.122104,-0.014925
265,1776371896.3842,0,10,0.606465,1.035301,-0.012630,-0.053342,0.189235,-0.012630
265,1776371896.3842,0,11,0.607706,1.066805,0.002309,-0.052101,0.220740,0.002309
265,1776371896.3842,0,12,0.609429,1.085221,0.014323,-0.050379,0.239156,0.014323
265,1776371896.3842,0,13,0.641975,0.974769,-0.018159,-0.017832,0.128703,-0.018159
265,1776371896.3842,0,14,0.636919,1.038080,-0.013317,-0.022889,0.192015,-0.013317
265,1776371896.3842,0,15,0.636342,1.061855,0.003379,-0.023466,0.215789,0.003379
265,1776371896.3842,0,16,0.636115,1.075557,0.015789,-0.023693,0.229492,0.015789
265,1776371896.3842,0,17,0.669356,0.976279,-0.019626,0.009548,0.130214,-0.019626
265,1776371896.3842,0,18,0.665197,1.028506,-0.011689,0.005390,0.182440,-0.011689
265,1776371896.3842,0,19,0.665210,1.049744,0.000215,0.005402,0.203679,0.000215
265,1776371896.3842,0,20,0.664540,1.062852,0.009164,0.004733,0.216787,0.009164
270,1776371897.1899,0,0,0.656661,0.847982,-0.000000,0.000000,0.000000,0.000000
270,1776371897.1899,0,1,0.613525,0.881388,0.019690,-0.043136,0.033406,0.019690
270,1776371897.1899,0,2,0.587971,0.942411,0.025016,-0.068690,0.094428,0.025016
270,1776371897.1899,0,3,0.574020,0.992336,0.028106,-0.082641,0.144353,0.028106
270,1776371897.1899,0,4,0.561069,1.025192,0.031894,-0.095592,0.177209,0.031894
270,1776371897.1899,0,5,0.584333,0.967575,0.000100,-0.072328,0.119592,0.000100
270,1776371897.1899,0,6,0.579943,1.034072,0.006339,-0.076718,0.186089,0.006339
270,1776371897.1899,0,7,0.581446,1.073071,0.017370,-0.075215,0.225088,0.017370
270,1776371897.1899,0,8,0.581167,1.098396,0.024845,-0.075494,0.250414,0.024845
270,1776371897.1899,0,9,0.610595,0.973572,-0.009792,-0.046066,0.125590,-0.009792
270,1776371897.1899,0,10,0.607897,1.045327,-0.005582,-0.048764,0.197345,-0.005582
270,1776371897.1899,0,11,0.610021,1.079267,0.008247,-0.046640,0.231284,0.008247
270,1776371897.1899,0,12,0.610059,1.100030,0.018688,-0.046602,0.252047,0.018688
270,1776371897.1899,0,13,0.639979,0.977495,-0.016426,-0.016681,0.129512,-0.016426
270,1776371897.1899,0,14,0.637107,1.043931,-0.011377,-0.019554,0.195948,-0.011377
270,1776371897.1899,0,15,0.637930,1.071703,0.003269,-0.018731,0.223720,0.003269
270,1776371897.1899,0,16,0.637217,1.088015,0.013746,-0.019443,0.240032,0.013746
270,1776371897.1899,0,17,0.669172,0.977615,-0.021561,0.012511,0.129632,-0.021561
270,1776371897.1899,0,18,0.666048,1.033865,-0.015893,0.009388,0.185883,-0.015893
270,1776371897.1899,0,19,0.667582,1.059023,-0.005965,0.010921,0.211040,-0.005965
270,1776371897.1899,0,20,0.667633,1.075939,0.001405,0.010972,0.227957,0.001405
275,1776371897.9892,0,0,0.751742,0.704821,0.000000,0.000000,0.000000,0.000000
275,1776371897.9892,0,1,0.735242,0.647173,-0.020287,-0.016500,-0.057648,-0.020287
275,1776371897.9892,0,2,0.690029,0.623410,-0.044736,-0.061714,-0.081411,-0.044736
275,1776371897.9892,0,3,0.646820,0.638184,-0.058582,-0.104922,-0.066637,-0.058582
275,1776371897.9892,0,4,0.617702,0.654173,-0.072361,-0.134040,-0.050648,-0.072361
275,1776371897.9892,0,5,0.741291,0.666406,-0.125015,-0.010452,-0.038415,-0.125015
275,1776371897.9892,0,6,0.685518,0.676271,-0.152738,-0.066225,-0.028550,-0.152738
275,1776371897.9892,0,7,0.644963,0.675951,-0.155126,-0.106780,-0.028870,-0.155126
275,1776371897.9892,0,8,0.612941,0.676839,-0.154150,-0.138801,-0.027982,-0.154150
275,1776371897.9892,0,9,0.742352,0.715610,-0.116038,-0.009390,0.010789,-0.116038
275,1776371897.9892,0,10,0.673095,0.716981,-0.142517,-0.078648,0.012160,-0.142517
275,1776371897.9892,0,11,0.627791,0.703267,-0.133467,-0.123951,-0.001554,-0.133467
275,1776371897.9892,0,12,0.604528,0.694427,-0.127650,-0.147214,-0.010394,-0.127650
275,1776371897.9892,0,13,0.733395,0.752521,-0.099183,-0.018347,0.047700,-0.099183
275,1776371897.9892,0,14,0.666360,0.744652,-0.115523,-0.085382,0.039831,-0.115523
275,1776371897.9892,0,15,0.632133,0.723642,-0.099040,-0.119610,0.018821,-0.099040
275,1776371897.9892,0,16,0.616402,0.708755,-0.087965,-0.135340,0.003934,-0.087965
275,1776371897.9892,0,17,0.717110,0.777618,-0.081316,-0.034632,0.072798,-0.081316
275,1776371897.9892,0,18,0.663873,0.767222,-0.090732,-0.087870,0.062401,-0.090732
275,1776371897.9892,0,19,0.638799,0.743550,-0.081382,-0.112943,0.038729,-0.081382
275,1776371897.9892,0,20,0.627718,0.725483,-0.075304,-0.124025,0.020662,-0.075304
280,1776371898.7712,0,0,0.767617,0.708401,-0.000000,0.000000,0.000000,0.000000
280,1776371898.7712,0,1,0.749814,0.655317,-0.010313,-0.017803,-0.053083,-0.010313
280,1776371898.7712,0,2,0.714164,0.615020,-0.038144,-0.053454,-0.093380,-0.038144
280,1776371898.7712,0,3,0.672432,0.610350,-0.062006,-0.095186,-0.098051,-0.062006
280,1776371898.7712,0,4,0.646921,0.616620,-0.084607,-0.120696,-0.091781,-0.084607
280,1776371898.7712,0,5,0.762211,0.617783,-0.094358,-0.005407,-0.090618,-0.094358
280,1776371898.7712,0,6,0.708189,0.614252,-0.128963,-0.059428,-0.094149,-0.128963
280,1776371898.7712,0,7,0.672661,0.610132,-0.144116,-0.094956,-0.098269,-0.144116
280,1776371898.7712,0,8,0.646586,0.606288,-0.152530,-0.121031,-0.102113,-0.152530
280,1776371898.7712,0,9,0.762283,0.668769,-0.101258,-0.005334,-0.039632,-0.101258
280,1776371898.7712,0,10,0.698678,0.658098,-0.133721,-0.068939,-0.050303,-0.133721
280,1776371898.7712,0,11,0.668963,0.643912,-0.133609,-0.098655,-0.064489,-0.133609
280,1776371898.7712,0,12,0.652737,0.631133,-0.135961,-0.114880,-0.077268,-0.135961
280,1776371898.7712,0,13,0.754272,0.711633,-0.103424,-0.013345,0.003232,-0.103424
280,1776371898.7712,0,14,0.688967,0.697089,-0.122913,-0.078650,-0.011312,-0.122913
280,1776371898.7712,0,15,0.662042,0.682754,-0.107780,-0.105576,-0.025647,-0.107780
280,1776371898.7712,0,16,0.648639,0.669588,-0.100105,-0.118979,-0.038813,-0.100105
280,1776371898.7712,0,17,0.740282,0.746356,-0.105727,-0.027335,0.037955,-0.105727
280,1776371898.7712,0,18,0.685818,0.730551,-0.116312,-0.081800,0.022150,-0.116312
280,1776371898.7712,0,19,0.665744,0.714525,-0.106143,-0.101873,0.006124,-0.106143
280,1776371898.7712,0,20,0.657422,0.698058,-0.101587,-0.110195,-0.010343,-0.101587
285,1776371899.5704,0,0,0.724216,0.510216,0.000000,0.000000,0.000000,0.000000
285,1776371899.5704,0,1,0.696353,0.472850,0.007988,-0.027864,-0.037366,0.007988
285,1776371899.5704,0,2,0.676175,0.418186,-0.000137,-0.048042,-0.092030,-0.000137
285,1776371899.5704,0,3,0.651631,0.384179,-0.014608,-0.072585,-0.126036,-0.014608
285,1776371899.5704,0,4,0.624967,0.368984,-0.029311,-0.099250,-0.141232,-0.029311
285,1776371899.5704,0,5,0.732804,0.359717,0.005440,0.008588,-0.150499,0.005440
285,1776371899.5704,0,6,0.715063,0.302476,-0.012340,-0.009153,-0.207740,-0.012340
285,1776371899.5704,0,7,0.705822,0.264043,-0.025619,-0.018395,-0.246173,-0.025619
285,1776371899.5704,0,8,0.700842,0.229230,-0.034676,-0.023374,-0.280986,-0.034676
285,1776371899.5704,0,9,0.752563,0.365097,-0.014026,0.028347,-0.145118,-0.014026
285,1776371899.5704,0,10,0.706248,0.337300,-0.033922,-0.017968,-0.172916,-0.033922
285,1776371899.5704,0,11,0.693797,0.384816,-0.034458,-0.030419,-0.125400,-0.034458
285,1776371899.5704,0,12,0.700435,0.408353,-0.030301,-0.023781,-0.101863,-0.030301
285,1776371899.5704,0,13,0.764774,0.381432,-0.035615,0.040558,-0.128783,-0.035615
285,1776371899.5704,0,14,0.716222,0.363501,-0.053372,-0.007995,-0.146714,-0.053372
285,1776371899.5704,0,15,0.704539,0.409427,-0.045305,-0.019678,-0.100789,-0.045305
285,1776371899.5704,0,16,0.714345,0.429314,-0.036476,-0.009872,-0.080902,-0.036476
285,1776371899.5704,0,17,0.771020,0.404696,-0.058950,0.046804,-0.105519,-0.058950
285,1776371899.5704,0,18,0.733282,0.386779,-0.067653,0.009066,-0.123436,-0.067653
285,1776371899.5704,0,19,0.717178,0.415499,-0.061327,-0.007038,-0.094716,-0.061327
285,1776371899.5704,0,20,0.722480,0.430897,-0.055216,-0.001736,-0.079318,-0.055216
285,1776371899.5704,1,0,0.737598,0.541658,-0.000000,0.000000,0.000000,0.000000
285,1776371899.5704,1,1,0.701342,0.485936,0.016209,-0.036256,-0.055722,0.016209
285,1776371899.5704,1,2,0.683594,0.431447,0.012929,-0.054004,-0.110211,0.012929
285,1776371899.5704,1,3,0.661886,0.396576,0.001262,-0.075712,-0.145082,0.001262
285,1776371899.5704,1,4,0.634554,0.369835,-0.010035,-0.103043,-0.171822,-0.010035
285,1776371899.5704,1,5,0.738442,0.369552,0.025423,0.000844,-0.172106,0.025423
285,1776371899.5704,1,6,0.713279,0.322299,0.010418,-0.024319,-0.219359,0.010418
285,1776371899.5704,1,7,0.701837,0.287185,-0.003452,-0.035761,-0.254472,-0.003452
285,1776371899.5704,1,8,0.694295,0.256172,-0.012777,-0.043303,-0.285485,-0.012777
285,1776371899.5704,1,9,0.756991,0.372329,0.003790,0.019393,-0.169329,0.003790
285,1776371899.5704,1,10,0.708185,0.347614,-0.012693,-0.029413,-0.194044,-0.012693
285,1776371899.5704,1,11,0.696458,0.387929,-0.015515,-0.041140,-0.153729,-0.015515
285,1776371899.5704,1,12,0.704544,0.411179,-0.013074,-0.033054,-0.130479,-0.013074
285,1776371899.5704,1,13,0.768309,0.385643,-0.020625,0.030711,-0.156015,-0.020625
285,1776371899.5704,1,14,0.714604,0.368479,-0.037184,-0.022994,-0.173178,-0.037184
285,1776371899.5704,1,15,0.704793,0.411328,-0.031200,-0.032805,-0.130330,-0.031200
285,1776371899.5704,1,16,0.716501,0.432018,-0.023554,-0.021097,-0.109639,-0.023554
285,1776371899.5704,1,17,0.773763,0.406088,-0.045981,0.036165,-0.135570,-0.045981
285,1776371899.5704,1,18,0.729675,0.389735,-0.053227,-0.007923,-0.151923,-0.053227
285,1776371899.5704,1,19,0.715799,0.417196,-0.047614,-0.021799,-0.124462,-0.047614
285,1776371899.5704,1,20,0.722875,0.434023,-0.041816,-0.014723,-0.107634,-0.041816
290,1776371900.3485,0,0,0.730895,0.523703,-0.000000,0.000000,0.000000,0.000000
290,1776371900.3485,0,1,0.692429,0.470147,0.019055,-0.038466,-0.053556,0.019055
290,1776371900.3485,0,2,0.676284,0.415056,0.014844,-0.054612,-0.108647,0.014844
290,1776371900.3485,0,3,0.655225,0.379409,0.002026,-0.075671,-0.144295,0.002026
290,1776371900.3485,0,4,0.626221,0.355890,-0.010065,-0.104675,-0.167813,-0.010065
290,1776371900.3485,0,5,0.731770,0.359884,0.022166,0.000874,-0.163819,0.022166
290,1776371900.3485,0,6,0.695065,0.318385,0.003866,-0.035831,-0.205318,0.003866
290,1776371900.3485,0,7,0.667943,0.296513,-0.008188,-0.062952,-0.227190,-0.008188
290,1776371900.3485,0,8,0.646031,0.277130,-0.015307,-0.084864,-0.246573,-0.015307
290,1776371900.3485,0,9,0.748425,0.364562,-0.002916,0.017530,-0.159141,-0.002916
290,1776371900.3485,0,10,0.693373,0.341618,-0.022374,-0.037522,-0.182085,-0.022374
290,1776371900.3485,0,11,0.684761,0.391596,-0.022755,-0.046134,-0.132107,-0.022755
290,1776371900.3485,0,12,0.693965,0.412996,-0.018280,-0.036930,-0.110707,-0.018280
290,1776371900.3485,0,13,0.759249,0.379620,-0.030466,0.028354,-0.144083,-0.030466
290,1776371900.3485,0,14,0.703761,0.363693,-0.048371,-0.027135,-0.160010,-0.048371
290,1776371900.3485,0,15,0.698114,0.412304,-0.037789,-0.032781,-0.111399,-0.037789
290,1776371900.3485,0,16,0.711031,0.430827,-0.027383,-0.019864,-0.092876,-0.027383
290,1776371900.3485,0,17,0.764297,0.400377,-0.058787,0.033401,-0.123326,-0.058787
290,1776371900.3485,0,18,0.722566,0.385586,-0.066639,-0.008329,-0.138117,-0.066639
290,1776371900.3485,0,19,0.712731,0.419321,-0.057673,-0.018165,-0.104382,-0.057673
290,1776371900.3485,0,20,0.722457,0.435719,-0.049566,-0.008438,-0.087984,-0.049566
295,1776371901.2023,0,0,0.733441,0.529611,-0.000000,0.000000,0.000000,0.000000
295,1776371901.2023,0,1,0.694437,0.474862,0.016405,-0.039004,-0.054749,0.016405
295,1776371901.2023,0,2,0.677406,0.418464,0.010762,-0.056035,-0.111147,0.010762
295,1776371901.2023,0,3,0.656796,0.381553,-0.002874,-0.076645,-0.148058,-0.002874
295,1776371901.2023,0,4,0.627406,0.356875,-0.015236,-0.106035,-0.172736,-0.015236
295,1776371901.2023,0,5,0.734197,0.364377,0.020456,0.000756,-0.165234,0.020456
295,1776371901.2023,0,6,0.695691,0.326696,-0.000486,-0.037750,-0.202915,-0.000486
295,1776371901.2023,0,7,0.666852,0.306523,-0.013473,-0.066589,-0.223088,-0.013473
295,1776371901.2023,0,8,0.643689,0.288103,-0.020782,-0.089752,-0.241508,-0.020782
295,1776371901.2023,0,9,0.751498,0.368618,-0.003890,0.018057,-0.160994,-0.003890
295,1776371901.2023,0,10,0.696511,0.347631,-0.026293,-0.036930,-0.181980,-0.026293
295,1776371901.2023,0,11,0.690732,0.398310,-0.027283,-0.042709,-0.131301,-0.027283
295,1776371901.2023,0,12,0.703653,0.416440,-0.022508,-0.029788,-0.113171,-0.022508
295,1776371901.2023,0,13,0.762370,0.383769,-0.031253,0.028929,-0.145842,-0.031253
295,1776371901.2023,0,14,0.706639,0.370326,-0.051771,-0.026802,-0.159286,-0.051771
295,1776371901.2023,0,15,0.703452,0.419059,-0.040989,-0.029989,-0.110552,-0.040989
295,1776371901.2023,0,16,0.719775,0.433220,-0.029752,-0.013666,-0.096391,-0.029752
295,1776371901.2023,0,17,0.767784,0.404988,-0.059602,0.034343,-0.124623,-0.059602
295,1776371901.2023,0,18,0.724742,0.393084,-0.068315,-0.008699,-0.136527,-0.068315
295,1776371901.2023,0,19,0.716775,0.428213,-0.059116,-0.016666,-0.101398,-0.059116
295,1776371901.2023,0,20,0.729625,0.442065,-0.050582,-0.003816,-0.087546,-0.050582
300,1776371902.0075,0,0,0.733915,0.529179,-0.000000,0.000000,0.000000,0.000000
300,1776371902.0075,0,1,0.696425,0.477929,0.014063,-0.037490,-0.051249,0.014063
300,1776371902.0075,0,2,0.677999,0.422111,0.008108,-0.055916,-0.107067,0.008108
300,1776371902.0075,0,3,0.657297,0.385275,-0.005090,-0.076618,-0.143904,-0.005090
300,1776371902.0075,0,4,0.627452,0.360376,-0.017023,-0.106463,-0.168803,-0.017023
300,1776371902.0075,0,5,0.732564,0.366352,0.017304,-0.001351,-0.162827,0.017304
300,1776371902.0075,0,6,0.692415,0.333488,-0.004273,-0.041500,-0.195690,-0.004273
300,1776371902.0075,0,7,0.661947,0.315685,-0.017592,-0.071968,-0.213494,-0.017592
300,1776371902.0075,0,8,0.637464,0.300254,-0.024929,-0.096451,-0.228925,-0.024929
300,1776371902.0075,0,9,0.750952,0.369333,-0.005213,0.017037,-0.159846,-0.005213
300,1776371902.0075,0,10,0.697834,0.349234,-0.028094,-0.036081,-0.179945,-0.028094
300,1776371902.0075,0,11,0.692302,0.398934,-0.029909,-0.041614,-0.130244,-0.029909
300,1776371902.0075,0,12,0.705173,0.418224,-0.025903,-0.028742,-0.110955,-0.025903
300,1776371902.0075,0,13,0.763037,0.383166,-0.030709,0.029122,-0.146012,-0.030709
300,1776371902.0075,0,14,0.707386,0.373834,-0.051132,-0.026529,-0.155345,-0.051132
300,1776371902.0075,0,15,0.704595,0.421974,-0.041295,-0.029321,-0.107205,-0.041295
300,1776371902.0075,0,16,0.720565,0.436058,-0.030764,-0.013350,-0.093120,-0.030764
300,1776371902.0075,0,17,0.769811,0.404036,-0.057387,0.035896,-0.125142,-0.057387
300,1776371902.0075,0,18,0.725152,0.396519,-0.066150,-0.008764,-0.132660,-0.066150
300,1776371902.0075,0,19,0.718330,0.430601,-0.058066,-0.015585,-0.098578,-0.058066
300,1776371902.0075,0,20,0.731643,0.442693,-0.050289,-0.002273,-0.086486,-0.050289
305,1776371902.8013,0,0,0.738585,0.519712,-0.000000,0.000000,0.000000,0.000000
305,1776371902.8013,0,1,0.697299,0.480116,0.007550,-0.041285,-0.039596,0.007550
305,1776371902.8013,0,2,0.671471,0.432085,-0.000989,-0.067113,-0.087626,-0.000989
305,1776371902.8013,0,3,0.646088,0.404144,-0.015365,-0.092497,-0.115568,-0.015365
305,1776371902.8013,0,4,0.616657,0.392910,-0.028614,-0.121927,-0.126802,-0.028614
305,1776371902.8013,0,5,0.717607,0.356513,0.009418,-0.020977,-0.163199,0.009418
305,1776371902.8013,0,6,0.675598,0.343261,-0.013279,-0.062986,-0.176451,-0.013279
305,1776371902.8013,0,7,0.644076,0.342409,-0.027432,-0.094509,-0.177303,-0.027432
305,1776371902.8013,0,8,0.618646,0.343231,-0.034991,-0.119938,-0.176481,-0.034991
305,1776371902.8013,0,9,0.735982,0.356753,-0.010009,-0.002603,-0.162959,-0.010009
305,1776371902.8013,0,10,0.680525,0.360316,-0.031597,-0.058060,-0.159396,-0.031597
305,1776371902.8013,0,11,0.678819,0.410995,-0.034858,-0.059766,-0.108716,-0.034858
305,1776371902.8013,0,12,0.691524,0.430276,-0.033114,-0.047061,-0.089436,-0.033114
305,1776371902.8013,0,13,0.750385,0.371013,-0.032744,0.011801,-0.148698,-0.032744
305,1776371902.8013,0,14,0.694229,0.379895,-0.052873,-0.044356,-0.139817,-0.052873
305,1776371902.8013,0,15,0.694892,0.426612,-0.045604,-0.043693,-0.093100,-0.045604
305,1776371902.8013,0,16,0.709105,0.439747,-0.037610,-0.029480,-0.079965,-0.037610
305,1776371902.8013,0,17,0.761247,0.394198,-0.057021,0.022662,-0.125514,-0.057021
305,1776371902.8013,0,18,0.716772,0.397839,-0.067204,-0.021812,-0.121872,-0.067204
305,1776371902.8013,0,19,0.710816,0.431442,-0.060820,-0.027769,-0.088270,-0.060820
305,1776371902.8013,0,20,0.721110,0.443041,-0.054528,-0.017474,-0.076671,-0.054528
310,1776371903.5966,0,0,0.736539,0.523187,-0.000000,0.000000,0.000000,0.000000
310,1776371903.5966,0,1,0.693994,0.486610,0.008975,-0.042545,-0.036577,0.008975
310,1776371903.5966,0,2,0.666770,0.440937,0.000773,-0.069768,-0.082249,0.000773
310,1776371903.5966,0,3,0.640751,0.414880,-0.013281,-0.095788,-0.108307,-0.013281
310,1776371903.5966,0,4,0.611064,0.404741,-0.026066,-0.125475,-0.118446,-0.026066
310,1776371903.5966,0,5,0.711918,0.362638,0.009108,-0.024620,-0.160548,0.009108
310,1776371903.5966,0,6,0.666799,0.355110,-0.014005,-0.069740,-0.168077,-0.014005
310,1776371903.5966,0,7,0.634469,0.360427,-0.027697,-0.102070,-0.162760,-0.027697
310,1776371903.5966,0,8,0.609324,0.365239,-0.034693,-0.127215,-0.157948,-0.034693
310,1776371903.5966,0,9,0.730530,0.361669,-0.010837,-0.006009,-0.161518,-0.010837
310,1776371903.5966,0,10,0.674711,0.366776,-0.033736,-0.061828,-0.156410,-0.033736
310,1776371903.5966,0,11,0.674585,0.417429,-0.036689,-0.061954,-0.105758,-0.036689
310,1776371903.5966,0,12,0.688261,0.435789,-0.034328,-0.048278,-0.087398,-0.034328
310,1776371903.5966,0,13,0.744942,0.375492,-0.033954,0.008403,-0.147694,-0.033954
310,1776371903.5966,0,14,0.688045,0.388319,-0.054647,-0.048494,-0.134868,-0.054647
310,1776371903.5966,0,15,0.691236,0.435072,-0.046817,-0.045303,-0.088115,-0.046817
310,1776371903.5966,0,16,0.707237,0.446372,-0.038142,-0.029302,-0.076815,-0.038142
310,1776371903.5966,0,17,0.755807,0.398825,-0.058383,0.019268,-0.124361,-0.058383
310,1776371903.5966,0,18,0.710498,0.408643,-0.068390,-0.026041,-0.114544,-0.068390
310,1776371903.5966,0,19,0.706989,0.443058,-0.061713,-0.029550,-0.080129,-0.061713
310,1776371903.5966,0,20,0.719437,0.452788,-0.055099,-0.017102,-0.070399,-0.055099
315,1776371904.3813,0,0,0.739910,0.522971,-0.000000,0.000000,0.000000,0.000000
315,1776371904.3813,0,1,0.696253,0.487316,0.006603,-0.043657,-0.035655,0.006603
315,1776371904.3813,0,2,0.668816,0.441667,-0.002351,-0.071094,-0.081304,-0.002351
315,1776371904.3813,0,3,0.642260,0.414758,-0.016584,-0.097650,-0.108213,-0.016584
315,1776371904.3813,0,4,0.611607,0.402996,-0.029568,-0.128303,-0.119975,-0.029568
315,1776371904.3813,0,5,0.712434,0.364810,0.006055,-0.027476,-0.158161,0.006055
315,1776371904.3813,0,6,0.666601,0.356678,-0.017191,-0.073308,-0.166293,-0.017191
315,1776371904.3813,0,7,0.634357,0.361049,-0.030428,-0.105552,-0.161922,-0.030428
315,1776371904.3813,0,8,0.609363,0.364461,-0.036963,-0.130547,-0.158510,-0.036963
315,1776371904.3813,0,9,0.731400,0.363556,-0.012515,-0.008510,-0.159416,-0.012515
315,1776371904.3813,0,10,0.675131,0.365541,-0.034927,-0.064778,-0.157430,-0.034927
315,1776371904.3813,0,11,0.675080,0.414912,-0.036834,-0.064830,-0.108059,-0.036834
315,1776371904.3813,0,12,0.688718,0.432286,-0.033814,-0.051192,-0.090685,-0.033814
315,1776371904.3813,0,13,0.746269,0.376607,-0.034427,0.006359,-0.146364,-0.034427
315,1776371904.3813,0,14,0.688689,0.388304,-0.054956,-0.051221,-0.134667,-0.054956
315,1776371904.3813,0,15,0.691225,0.433611,-0.046649,-0.048685,-0.089360,-0.046649
315,1776371904.3813,0,16,0.706671,0.443836,-0.037564,-0.033239,-0.079136,-0.037564
315,1776371904.3813,0,17,0.757019,0.399265,-0.057805,0.017109,-0.123706,-0.057805
315,1776371904.3813,0,18,0.710875,0.407441,-0.068155,-0.029035,-0.115530,-0.068155
315,1776371904.3813,0,19,0.707092,0.439766,-0.061663,-0.032818,-0.083205,-0.061663
315,1776371904.3813,0,20,0.719276,0.447853,-0.055019,-0.020634,-0.075118,-0.055019
320,1776371905.1665,0,0,0.739613,0.524200,-0.000000,0.000000,0.000000,0.000000
320,1776371905.1665,0,1,0.696599,0.487993,0.008905,-0.043014,-0.036207,0.008905
320,1776371905.1665,0,2,0.668934,0.440951,0.001161,-0.070679,-0.083249,0.001161
320,1776371905.1665,0,3,0.642726,0.414373,-0.012398,-0.096887,-0.109827,-0.012398
320,1776371905.1665,0,4,0.612791,0.404247,-0.024867,-0.126822,-0.119953,-0.024867
320,1776371905.1665,0,5,0.711811,0.363573,0.009546,-0.027802,-0.160627,0.009546
320,1776371905.1665,0,6,0.666789,0.356633,-0.013453,-0.072824,-0.167567,-0.013453
320,1776371905.1665,0,7,0.634690,0.360959,-0.027191,-0.104923,-0.163241,-0.027191
320,1776371905.1665,0,8,0.609426,0.364639,-0.034126,-0.130187,-0.159561,-0.034126
320,1776371905.1665,0,9,0.730320,0.362140,-0.010073,-0.009293,-0.162060,-0.010073
320,1776371905.1665,0,10,0.674837,0.366566,-0.032208,-0.064776,-0.157634,-0.032208
320,1776371905.1665,0,11,0.675954,0.416910,-0.034886,-0.063659,-0.107290,-0.034886
320,1776371905.1665,0,12,0.690121,0.435617,-0.032518,-0.049492,-0.088583,-0.032518
320,1776371905.1665,0,13,0.745340,0.375214,-0.032943,0.005727,-0.148986,-0.032943
320,1776371905.1665,0,14,0.687905,0.388528,-0.053478,-0.051708,-0.135671,-0.053478
320,1776371905.1665,0,15,0.691542,0.434763,-0.045761,-0.048071,-0.089437,-0.045761
320,1776371905.1665,0,16,0.707567,0.446500,-0.037194,-0.032047,-0.077699,-0.037194
320,1776371905.1665,0,17,0.756552,0.397923,-0.057166,0.016938,-0.126277,-0.057166
320,1776371905.1665,0,18,0.710252,0.407907,-0.067547,-0.029361,-0.116293,-0.067547
320,1776371905.1665,0,19,0.705996,0.441507,-0.061267,-0.033617,-0.082693,-0.061267
320,1776371905.1665,0,20,0.717581,0.451183,-0.054914,-0.022032,-0.073017,-0.054914
325,1776371905.9580,0,0,0.704611,0.474204,0.000000,0.000000,0.000000,0.000000
325,1776371905.9580,0,1,0.659842,0.450319,0.014218,-0.044768,-0.023884,0.014218
325,1776371905.9580,0,2,0.632616,0.426707,0.008476,-0.071994,-0.047497,0.008476
325,1776371905.9580,0,3,0.614070,0.409587,-0.004002,-0.090541,-0.064617,-0.004002
325,1776371905.9580,0,4,0.608933,0.391906,-0.016173,-0.095678,-0.082298,-0.016173
325,1776371905.9580,0,5,0.659670,0.346133,0.009048,-0.044941,-0.128071,0.009048
325,1776371905.9580,0,6,0.650041,0.299094,-0.000172,-0.054570,-0.175110,-0.000172
325,1776371905.9580,0,7,0.632354,0.284470,-0.007603,-0.072257,-0.189734,-0.007603
325,1776371905.9580,0,8,0.617675,0.277802,-0.013507,-0.086936,-0.196401,-0.013507
325,1776371905.9580,0,9,0.671969,0.346006,-0.009720,-0.032642,-0.128198,-0.009720
325,1776371905.9580,0,10,0.625197,0.338088,-0.020317,-0.079413,-0.136116,-0.020317
325,1776371905.9580,0,11,0.615431,0.373326,-0.021163,-0.089179,-0.100878,-0.021163
325,1776371905.9580,0,12,0.622090,0.397597,-0.020546,-0.082521,-0.076606,-0.020546
325,1776371905.9580,0,13,0.678221,0.357733,-0.028529,-0.026390,-0.116471,-0.028529
325,1776371905.9580,0,14,0.631351,0.366642,-0.036683,-0.073260,-0.107562,-0.036683
325,1776371905.9580,0,15,0.629576,0.401945,-0.030663,-0.075034,-0.072259,-0.030663
325,1776371905.9580,0,16,0.640228,0.419823,-0.026267,-0.064382,-0.054381,-0.026267
325,1776371905.9580,0,17,0.680657,0.376589,-0.047753,-0.023954,-0.097615,-0.047753
325,1776371905.9580,0,18,0.643673,0.386432,-0.051100,-0.060938,-0.087772,-0.051100
325,1776371905.9580,0,19,0.641181,0.411794,-0.045828,-0.063430,-0.062409,-0.045828
